timestamp,soil_texture,scenario,r,rOld,kp,ki,irrigation_strategy,irrigation_frequency,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1627455600,cloamy,2021,-0.7271683876498203,-0.6814126578196257,12,3,ET0,2,0,9.0,4.067188753317478,4.71830645976308,4.0795369731488185,0.0
1627542000,cloamy,2021,-0.6213548706594109,-0.6814126578196257,12,3,ET0,2,9.57,9.0,5.501441403272102,4.71830645976308,4.121232030592542,0.0
1627628400,cloamy,2021,-0.5808716145920665,-0.6213548706594109,12,3,ET0,2,0,9.57,7.363960029273559,4.71830645976308,4.201807905472829,0.0
1627714800,cloamy,2021,-0.40361166401372556,-0.6213548706594109,12,3,ET0,2,15.49,9.57,8.127164249908118,4.71830645976308,4.323226062617178,0.0
1627801200,cloamy,2021,-0.47698639078507454,-0.40361166401372556,12,3,ET0,2,0,15.49,7.011084171391055,4.71830645976308,4.3526668039686465,9.0
1627887600,cloamy,2021,-0.40458931277865273,-0.40361166401372556,12,3,ET0,2,14.32,15.49,7.304828236834061,4.71830645976308,4.35671569237171,0.0
1627974000,cloamy,2021,-0.49432978773918257,-0.40458931277865273,12,3,ET0,2,0,14.32,7.320018177389831,4.71830645976308,4.34543357489035,0.0
1628060400,cloamy,2021,-0.376022359855625,-0.40458931277865273,12,3,ET0,2,15.56,14.32,8.239496207860649,4.71830645976308,4.373565338105523,0.0
1628146800,cloamy,2021,-0.5395879463135927,-0.376022359855625,12,3,ET0,2,0,15.56,4.198759507591638,4.71830645976308,4.314087906787903,0.0
1628233200,cloamy,2021,-0.4088081049234482,-0.376022359855625,12,3,ET0,2,12.46,15.56,8.25634687060054,4.71830645976308,4.345890679410893,0.0
1628319600,cloamy,2021,-0.43859393257521667,-0.4088081049234482,12,3,ET0,2,0,12.46,7.823891414052509,4.71830645976308,4.375046759876111,0.0
1628406000,cloamy,2021,-0.327098614985941,-0.4088081049234482,12,3,ET0,2,14.63,12.46,6.8058425683475985,4.71830645976308,4.412957626254908,0.0
1628492400,cloamy,2021,-0.37304872760531577,-0.327098614985941,12,3,ET0,2,0,14.63,8.235329351972808,4.71830645976308,4.445069323546054,0.0
1625986800,cloamy,2021,0.1540847297511718,0,12,3,ET0,1,7.91,0,7.909412676835701,4.71830645976308,4.872391189514252,0.0
1626073200,cloamy,2021,0.1632299162079175,0.1540847297511718,12,3,ET0,1,8.17,7.91,8.171899400888595,4.71830645976308,4.888490697919358,0.0
1626159600,cloamy,2021,0.1276576978170304,0.1632299162079175,12,3,ET0,1,7.31,8.17,7.307248568315713,4.71830645976308,4.865777024080197,49.2
1626246000,cloamy,2021,-0.5507680483622136,0.1276576978170304,12,3,ET0,1,3.72,7.31,3.7200181370317593,4.71830645976308,4.315059102677043,0.0
1626332400,cloamy,2021,-0.6893395694603732,-0.5507680483622136,12,3,ET0,1,6.59,3.72,6.588938290136868,4.71830645976308,4.123371149901831,0.0
