"refStructureName","companyName","fieldName","sectorName","plantRow","detectedValueTypeId","timestamp","value"
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1686873600,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1686960000,5.835
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1686960000,2.6
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687046400,4.1151
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687046400,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687132800,5.2589
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687132800,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687219200,6.0415
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687219200,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687219200,5.0835
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687305600,5.58
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687305600,5.8566
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687305600,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687392000,5.35
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687392000,11.0768
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687392000,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687478400,4.1072
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687478400,4.4376
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687478400,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687564800,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687564800,3.2594
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687564800,2.9801
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687651200,2.8294
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687651200,2.594
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687651200,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687737600,1.945
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687737600,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687737600,2.2188
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687824000,2.7643
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687824000,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687824000,3.096
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687910400,2.4166
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687910400,2.1812
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687910400,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1687996800,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1687996800,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1687996800,0.0086
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1688083200,7.9292
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1688083200,1.5991
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1688083200,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","DRIPPER",1688169600,0.0086
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","ADVICE",1688169600,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano_T1 Basso_2023","T1","T1 basso","PLUV_CURR",1688169600,0
