"date","fieldName","sectorName","detectedValueTypeId","value"
"2021-04-27 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",5.2725
"2021-04-27 00:00:00","Fondo ERRANO","T0","WIND_SPEED",3.45
"2021-04-27 00:00:00","Fondo ERRANO","T0","ET0",0.135249162895331
"2021-04-27 00:00:00","Fondo ERRANO","T0","BIG",13.3647508371047
"2021-04-27 00:00:00","Fondo ERRANO","T0","AIR_TEMP",11.8175
"2021-04-27 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",48.1458333333333
"2021-04-27 00:00:00","Fondo ERRANO","T0","BIP",48.5461100357238
"2021-04-27 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3441.625
"2021-04-27 00:00:00","Fondo ERRANO","T0","AIR_HUM",91.2520833333333
"2021-04-27 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",41.5217391304348
"2021-04-28 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",94.7644927536232
"2021-04-28 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",3.18
"2021-04-28 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",137.5625
"2021-04-28 00:00:00","Fondo ERRANO","T0","BIG",0.023950445141424
"2021-04-28 00:00:00","Fondo ERRANO","T0","BIP",48.5700604808652
"2021-04-28 00:00:00","Fondo ERRANO","T0","ET0",0.576049554858575
"2021-04-28 00:00:00","Fondo ERRANO","T0","AIR_HUM",89.3541666666667
"2021-04-28 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3451.85416666667
"2021-04-28 00:00:00","Fondo ERRANO","T0","WIND_SPEED",1.86
"2021-04-28 00:00:00","Fondo ERRANO","T0","AIR_TEMP",13.1452083333333
"2021-04-29 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",125.045289855072
"2021-04-29 00:00:00","Fondo ERRANO","T0","WIND_SPEED",2.5125
"2021-04-29 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",207.479166666667
"2021-04-29 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",5.01
"2021-04-29 00:00:00","Fondo ERRANO","T0","BIG",0.333320990415062
"2021-04-29 00:00:00","Fondo ERRANO","T0","BIP",48.9033814712803
"2021-04-29 00:00:00","Fondo ERRANO","T0","AIR_HUM",85.1291666666667
"2021-04-29 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3466.5625
"2021-04-29 00:00:00","Fondo ERRANO","T0","ET0",1.16667900958494
"2021-04-29 00:00:00","Fondo ERRANO","T0","AIR_TEMP",15.2272916666667
"2021-04-30 00:00:00","Fondo ERRANO","T0","WIND_SPEED",3.6975
"2021-04-30 00:00:00","Fondo ERRANO","T0","ET0",1.72358201073772
"2021-04-30 00:00:00","Fondo ERRANO","T0","BIP",48.0797994605426
"2021-04-30 00:00:00","Fondo ERRANO","T0","AIR_TEMP",17.904375
"2021-04-30 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",6.78
"2021-04-30 00:00:00","Fondo ERRANO","T0","AIR_HUM",76.8729166666667
"2021-04-30 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",182.961956521739
"2021-04-30 00:00:00","Fondo ERRANO","T0","BIG",-0.823582010737715
"2021-04-30 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3468.875
"2021-04-30 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",184.166666666667
"2021-05-01 00:00:00","Fondo ERRANO","T0","BIP",61.0833428740219
"2021-05-01 00:00:00","Fondo ERRANO","T0","BIG",13.0035434134793
"2021-05-01 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",167.490942028986
"2021-05-01 00:00:00","Fondo ERRANO","T0","AIR_TEMP",16.7670833333333
"2021-05-01 00:00:00","Fondo ERRANO","T0","AIR_HUM",85.1229166666667
"2021-05-01 00:00:00","Fondo ERRANO","T0","WIND_SPEED",4.2375
"2021-05-01 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",141.583333333333
"2021-05-01 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",6.7425
